Consumption (kwh), Estimated Cost Inc. Tax (p), Start, End
0.108000, 1.49060898000, 2025-11-27T01:00:00+00:00, 2025-11-27T01:30:00+00:00
0.101000, 1.39399543500, 2025-11-27T01:30:00+00:00, 2025-11-27T02:00:00+00:00
6.863000, 94.72267990500, 2025-11-27T02:00:00+00:00, 2025-11-27T02:30:00+00:00
5.694000, 78.58821789000, 2025-11-27T02:30:00+00:00, 2025-11-27T03:00:00+00:00
5.315000, 73.35728452500, 2025-11-27T03:00:00+00:00, 2025-11-27T03:30:00+00:00
5.161000, 71.23178653500, 2025-11-27T03:30:00+00:00, 2025-11-27T04:00:00+00:00
5.011000, 69.16149628500, 2025-11-27T04:00:00+00:00, 2025-11-27T04:30:00+00:00
3.585000, 49.47993697500, 2025-11-27T04:30:00+00:00, 2025-11-27T05:00:00+00:00
3.628000, 50.07342018000, 2025-11-27T05:00:00+00:00, 2025-11-27T05:30:00+00:00
3.044000, 42.01309014000, 2025-11-27T05:30:00+00:00, 2025-11-27T06:00:00+00:00
0.894000, 12.33892989000, 2025-11-27T06:00:00+00:00, 2025-11-27T06:30:00+00:00
0.323000, 4.45802500500, 2025-11-27T06:30:00+00:00, 2025-11-27T07:00:00+00:00
0.106000, 1.46300511000, 2025-11-27T07:00:00+00:00, 2025-11-27T07:30:00+00:00
0.104000, 3.39732120000, 2025-11-27T07:30:00+00:00, 2025-11-27T08:00:00+00:00
0.125000, 4.08331875000, 2025-11-27T08:00:00+00:00, 2025-11-27T08:30:00+00:00
0.111000, 3.62598705000, 2025-11-27T08:30:00+00:00, 2025-11-27T09:00:00+00:00
0.184000, 6.01064520000, 2025-11-27T09:00:00+00:00, 2025-11-27T09:30:00+00:00
0.236000, 7.70930580000, 2025-11-27T09:30:00+00:00, 2025-11-27T10:00:00+00:00
0.150000, 4.89998250000, 2025-11-27T10:00:00+00:00, 2025-11-27T10:30:00+00:00
0.133000, 4.34465115000, 2025-11-27T10:30:00+00:00, 2025-11-27T11:00:00+00:00
0.123000, 4.01798565000, 2025-11-27T11:00:00+00:00, 2025-11-27T11:30:00+00:00
0.313000, 10.22463015000, 2025-11-27T11:30:00+00:00, 2025-11-27T12:00:00+00:00
0.209000, 6.82730895000, 2025-11-27T12:00:00+00:00, 2025-11-27T12:30:00+00:00
0.675000, 22.04992125000, 2025-11-27T12:30:00+00:00, 2025-11-27T13:00:00+00:00
0.322000, 10.51862910000, 2025-11-27T13:00:00+00:00, 2025-11-27T13:30:00+00:00
0.289000, 9.44063295000, 2025-11-27T13:30:00+00:00, 2025-11-27T14:00:00+00:00
0.225000, 7.34997375000, 2025-11-27T14:00:00+00:00, 2025-11-27T14:30:00+00:00
0.274000, 8.95063470000, 2025-11-27T14:30:00+00:00, 2025-11-27T15:00:00+00:00
0.196000, 6.40264380000, 2025-11-27T15:00:00+00:00, 2025-11-27T15:30:00+00:00
0.325000, 10.61662875000, 2025-11-27T15:30:00+00:00, 2025-11-27T16:00:00+00:00
0.242000, 7.90530510000, 2025-11-27T16:00:00+00:00, 2025-11-27T16:30:00+00:00
0.280000, 9.14663400000, 2025-11-27T16:30:00+00:00, 2025-11-27T17:00:00+00:00
0.287000, 9.37529985000, 2025-11-27T17:00:00+00:00, 2025-11-27T17:30:00+00:00
0.215000, 7.02330825000, 2025-11-27T17:30:00+00:00, 2025-11-27T18:00:00+00:00
0.588000, 19.20793140000, 2025-11-27T18:00:00+00:00, 2025-11-27T18:30:00+00:00
0.883000, 28.84456365000, 2025-11-27T18:30:00+00:00, 2025-11-27T19:00:00+00:00
0.266000, 8.68930230000, 2025-11-27T19:00:00+00:00, 2025-11-27T19:30:00+00:00
0.952000, 31.09855560000, 2025-11-27T19:30:00+00:00, 2025-11-27T20:00:00+00:00
0.860000, 28.09323300000, 2025-11-27T20:00:00+00:00, 2025-11-27T20:30:00+00:00
0.429000, 14.01394995000, 2025-11-27T20:30:00+00:00, 2025-11-27T21:00:00+00:00
0.428000, 13.98128340000, 2025-11-27T21:00:00+00:00, 2025-11-27T21:30:00+00:00
0.407000, 13.29528585000, 2025-11-27T21:30:00+00:00, 2025-11-27T22:00:00+00:00
0.230000, 7.51330650000, 2025-11-27T22:00:00+00:00, 2025-11-27T22:30:00+00:00
0.314000, 10.25729670000, 2025-11-27T22:30:00+00:00, 2025-11-27T23:00:00+00:00
0.215000, 7.02330825000, 2025-11-27T23:00:00+00:00, 2025-11-27T23:30:00+00:00
0.233000, 7.61130615000, 2025-11-27T23:30:00+00:00, 2025-11-28T00:00:00+00:00
0.240000, 7.83997200000, 2025-11-28T00:00:00+00:00, 2025-11-28T00:30:00+00:00
0.217000, 2.99501989500, 2025-11-28T00:30:00+00:00, 2025-11-28T01:00:00+00:00
0.239000, 3.29866246500, 2025-11-28T01:00:00+00:00, 2025-11-28T01:30:00+00:00
0.215000, 2.96741602500, 2025-11-28T01:30:00+00:00, 2025-11-28T02:00:00+00:00
6.049000, 83.48790481500, 2025-11-28T02:00:00+00:00, 2025-11-28T02:30:00+00:00
6.024000, 83.14285644000, 2025-11-28T02:30:00+00:00, 2025-11-28T03:00:00+00:00
5.486000, 75.71741541000, 2025-11-28T03:00:00+00:00, 2025-11-28T03:30:00+00:00
5.350000, 73.84035225000, 2025-11-28T03:30:00+00:00, 2025-11-28T04:00:00+00:00
4.273000, 58.97566825500, 2025-11-28T04:00:00+00:00, 2025-11-28T04:30:00+00:00
3.158000, 43.58651073000, 2025-11-28T04:30:00+00:00, 2025-11-28T05:00:00+00:00
2.982000, 41.15737017000, 2025-11-28T05:00:00+00:00, 2025-11-28T05:30:00+00:00
2.668000, 36.82356258000, 2025-11-28T05:30:00+00:00, 2025-11-28T06:00:00+00:00
1.506000, 20.78571411000, 2025-11-28T06:00:00+00:00, 2025-11-28T06:30:00+00:00
0.506000, 6.98377911000, 2025-11-28T06:30:00+00:00, 2025-11-28T07:00:00+00:00
0.769000, 10.61368801500, 2025-11-28T07:00:00+00:00, 2025-11-28T07:30:00+00:00
0.251000, 8.19930405000, 2025-11-28T07:30:00+00:00, 2025-11-28T08:00:00+00:00
0.251000, 8.19930405000, 2025-11-28T08:00:00+00:00, 2025-11-28T08:30:00+00:00
0.277000, 9.04863435000, 2025-11-28T08:30:00+00:00, 2025-11-28T09:00:00+00:00
0.358000, 11.69462490000, 2025-11-28T09:00:00+00:00, 2025-11-28T09:30:00+00:00
0.861000, 28.12589955000, 2025-11-28T09:30:00+00:00, 2025-11-28T10:00:00+00:00
0.321000, 10.48596255000, 2025-11-28T10:00:00+00:00, 2025-11-28T10:30:00+00:00
1.241000, 40.53918855000, 2025-11-28T10:30:00+00:00, 2025-11-28T11:00:00+00:00
0.351000, 11.46595905000, 2025-11-28T11:00:00+00:00, 2025-11-28T11:30:00+00:00
0.574000, 18.75059970000, 2025-11-28T11:30:00+00:00, 2025-11-28T12:00:00+00:00
0.345000, 11.26995975000, 2025-11-28T12:00:00+00:00, 2025-11-28T12:30:00+00:00
0.709000, 23.16058395000, 2025-11-28T12:30:00+00:00, 2025-11-28T13:00:00+00:00
0.373000, 12.18462315000, 2025-11-28T13:00:00+00:00, 2025-11-28T13:30:00+00:00
0.317000, 10.35529635000, 2025-11-28T13:30:00+00:00, 2025-11-28T14:00:00+00:00
0.329000, 10.74729495000, 2025-11-28T14:00:00+00:00, 2025-11-28T14:30:00+00:00
0.367000, 11.98862385000, 2025-11-28T14:30:00+00:00, 2025-11-28T15:00:00+00:00
0.331000, 10.81262805000, 2025-11-28T15:00:00+00:00, 2025-11-28T15:30:00+00:00
0.293000, 9.57129915000, 2025-11-28T15:30:00+00:00, 2025-11-28T16:00:00+00:00
0.297000, 9.70196535000, 2025-11-28T16:00:00+00:00, 2025-11-28T16:30:00+00:00
0.319000, 10.42062945000, 2025-11-28T16:30:00+00:00, 2025-11-28T17:00:00+00:00
0.306000, 9.99596430000, 2025-11-28T17:00:00+00:00, 2025-11-28T17:30:00+00:00
0.734000, 23.97724770000, 2025-11-28T17:30:00+00:00, 2025-11-28T18:00:00+00:00
0.444000, 14.50394820000, 2025-11-28T18:00:00+00:00, 2025-11-28T18:30:00+00:00
0.455000, 14.86328025000, 2025-11-28T18:30:00+00:00, 2025-11-28T19:00:00+00:00
1.468000, 47.95449540000, 2025-11-28T19:00:00+00:00, 2025-11-28T19:30:00+00:00
0.903000, 29.49789465000, 2025-11-28T19:30:00+00:00, 2025-11-28T20:00:00+00:00
0.448000, 14.63461440000, 2025-11-28T20:00:00+00:00, 2025-11-28T20:30:00+00:00
0.361000, 11.79262455000, 2025-11-28T20:30:00+00:00, 2025-11-28T21:00:00+00:00
0.339000, 11.07396045000, 2025-11-28T21:00:00+00:00, 2025-11-28T21:30:00+00:00
0.835000, 27.27656925000, 2025-11-28T21:30:00+00:00, 2025-11-28T22:00:00+00:00
0.838000, 27.37456890000, 2025-11-28T22:00:00+00:00, 2025-11-28T22:30:00+00:00
0.837000, 27.34190235000, 2025-11-28T22:30:00+00:00, 2025-11-28T23:00:00+00:00
0.352000, 11.49862560000, 2025-11-28T23:00:00+00:00, 2025-11-28T23:30:00+00:00
0.300000, 9.79996500000, 2025-11-28T23:30:00+00:00, 2025-11-29T00:00:00+00:00
0.276000, 9.01596780000, 2025-11-29T00:00:00+00:00, 2025-11-29T00:30:00+00:00
0.256000, 3.53329536000, 2025-11-29T00:30:00+00:00, 2025-11-29T01:00:00+00:00
0.239000, 3.29866246500, 2025-11-29T01:00:00+00:00, 2025-11-29T01:30:00+00:00
0.248000, 3.42287988000, 2025-11-29T01:30:00+00:00, 2025-11-29T02:00:00+00:00
5.924000, 81.76266294000, 2025-11-29T02:00:00+00:00, 2025-11-29T02:30:00+00:00
5.801000, 80.06502493500, 2025-11-29T02:30:00+00:00, 2025-11-29T03:00:00+00:00
4.978000, 68.70603243000, 2025-11-29T03:00:00+00:00, 2025-11-29T03:30:00+00:00
4.480000, 61.83266880000, 2025-11-29T03:30:00+00:00, 2025-11-29T04:00:00+00:00
3.952000, 54.54524712000, 2025-11-29T04:00:00+00:00, 2025-11-29T04:30:00+00:00
3.177000, 43.84874749500, 2025-11-29T04:30:00+00:00, 2025-11-29T05:00:00+00:00
2.705000, 37.33423417500, 2025-11-29T05:00:00+00:00, 2025-11-29T05:30:00+00:00
2.733000, 37.72068835500, 2025-11-29T05:30:00+00:00, 2025-11-29T06:00:00+00:00
1.097000, 15.14072269500, 2025-11-29T06:00:00+00:00, 2025-11-29T06:30:00+00:00
0.540000, 7.45304490000, 2025-11-29T06:30:00+00:00, 2025-11-29T07:00:00+00:00
0.246000, 3.39527601000, 2025-11-29T07:00:00+00:00, 2025-11-29T07:30:00+00:00
0.264000, 8.62396920000, 2025-11-29T07:30:00+00:00, 2025-11-29T08:00:00+00:00
0.277000, 9.04863435000, 2025-11-29T08:00:00+00:00, 2025-11-29T08:30:00+00:00
0.276000, 9.01596780000, 2025-11-29T08:30:00+00:00, 2025-11-29T09:00:00+00:00
0.233000, 7.61130615000, 2025-11-29T09:00:00+00:00, 2025-11-29T09:30:00+00:00
0.215000, 7.02330825000, 2025-11-29T09:30:00+00:00, 2025-11-29T10:00:00+00:00
0.277000, 9.04863435000, 2025-11-29T10:00:00+00:00, 2025-11-29T10:30:00+00:00
0.333000, 10.87796115000, 2025-11-29T10:30:00+00:00, 2025-11-29T11:00:00+00:00
0.522000, 17.05193910000, 2025-11-29T11:00:00+00:00, 2025-11-29T11:30:00+00:00
0.558000, 18.22793490000, 2025-11-29T11:30:00+00:00, 2025-11-29T12:00:00+00:00
0.279000, 9.11396745000, 2025-11-29T12:00:00+00:00, 2025-11-29T12:30:00+00:00
0.736000, 24.04258080000, 2025-11-29T12:30:00+00:00, 2025-11-29T13:00:00+00:00
0.346000, 11.30262630000, 2025-11-29T13:00:00+00:00, 2025-11-29T13:30:00+00:00
0.834000, 27.24390270000, 2025-11-29T13:30:00+00:00, 2025-11-29T14:00:00+00:00
0.340000, 11.10662700000, 2025-11-29T14:00:00+00:00, 2025-11-29T14:30:00+00:00
0.241000, 7.87263855000, 2025-11-29T14:30:00+00:00, 2025-11-29T15:00:00+00:00
0.311000, 10.15929705000, 2025-11-29T15:00:00+00:00, 2025-11-29T15:30:00+00:00
0.262000, 8.55863610000, 2025-11-29T15:30:00+00:00, 2025-11-29T16:00:00+00:00
0.302000, 9.86529810000, 2025-11-29T16:00:00+00:00, 2025-11-29T16:30:00+00:00
0.475000, 15.51661125000, 2025-11-29T16:30:00+00:00, 2025-11-29T17:00:00+00:00
1.291000, 42.17251605000, 2025-11-29T17:00:00+00:00, 2025-11-29T17:30:00+00:00
0.596000, 19.46926380000, 2025-11-29T17:30:00+00:00, 2025-11-29T18:00:00+00:00
0.770000, 25.15324350000, 2025-11-29T18:00:00+00:00, 2025-11-29T18:30:00+00:00
0.955000, 31.19655525000, 2025-11-29T18:30:00+00:00, 2025-11-29T19:00:00+00:00
1.124000, 36.71720220000, 2025-11-29T19:00:00+00:00, 2025-11-29T19:30:00+00:00
0.775000, 25.31657625000, 2025-11-29T19:30:00+00:00, 2025-11-29T20:00:00+00:00
0.387000, 12.64195485000, 2025-11-29T20:00:00+00:00, 2025-11-29T20:30:00+00:00
0.587000, 19.17526485000, 2025-11-29T20:30:00+00:00, 2025-11-29T21:00:00+00:00
0.467000, 15.25527885000, 2025-11-29T21:00:00+00:00, 2025-11-29T21:30:00+00:00
0.539000, 17.60727045000, 2025-11-29T21:30:00+00:00, 2025-11-29T22:00:00+00:00
0.351000, 11.46595905000, 2025-11-29T22:00:00+00:00, 2025-11-29T22:30:00+00:00
0.346000, 11.30262630000, 2025-11-29T22:30:00+00:00, 2025-11-29T23:00:00+00:00
0.319000, 10.42062945000, 2025-11-29T23:00:00+00:00, 2025-11-29T23:30:00+00:00
0.368000, 12.02129040000, 2025-11-29T23:30:00+00:00, 2025-11-30T00:00:00+00:00
0.305000, 9.96329775000, 2025-11-30T00:00:00+00:00, 2025-11-30T00:30:00+00:00
0.256000, 3.53329536000, 2025-11-30T00:30:00+00:00, 2025-11-30T01:00:00+00:00
0.468000, 6.45930558000, 2025-11-30T01:00:00+00:00, 2025-11-30T01:30:00+00:00
0.388000, 5.35515078000, 2025-11-30T01:30:00+00:00, 2025-11-30T02:00:00+00:00
6.254000, 86.31730149000, 2025-11-30T02:00:00+00:00, 2025-11-30T02:30:00+00:00
6.700000, 92.47296450000, 2025-11-30T02:30:00+00:00, 2025-11-30T03:00:00+00:00
5.771000, 79.65096688500, 2025-11-30T03:00:00+00:00, 2025-11-30T03:30:00+00:00
5.035000, 69.49274272500, 2025-11-30T03:30:00+00:00, 2025-11-30T04:00:00+00:00
3.791000, 52.32313558500, 2025-11-30T04:00:00+00:00, 2025-11-30T04:30:00+00:00
3.691000, 50.94294208500, 2025-11-30T04:30:00+00:00, 2025-11-30T05:00:00+00:00
3.359000, 46.36069966500, 2025-11-30T05:00:00+00:00, 2025-11-30T05:30:00+00:00
2.795000, 38.57640832500, 2025-11-30T05:30:00+00:00, 2025-11-30T06:00:00+00:00
1.074000, 14.82327819000, 2025-11-30T06:00:00+00:00, 2025-11-30T06:30:00+00:00
0.709000, 9.78557191500, 2025-11-30T06:30:00+00:00, 2025-11-30T07:00:00+00:00
0.299000, 4.12677856500, 2025-11-30T07:00:00+00:00, 2025-11-30T07:30:00+00:00
0.244000, 7.97063820000, 2025-11-30T07:30:00+00:00, 2025-11-30T08:00:00+00:00
0.267000, 8.72196885000, 2025-11-30T08:00:00+00:00, 2025-11-30T08:30:00+00:00
0.253000, 8.26463715000, 2025-11-30T08:30:00+00:00, 2025-11-30T09:00:00+00:00
0.260000, 8.49330300000, 2025-11-30T09:00:00+00:00, 2025-11-30T09:30:00+00:00
0.260000, 8.49330300000, 2025-11-30T09:30:00+00:00, 2025-11-30T10:00:00+00:00
0.245000, 8.00330475000, 2025-11-30T10:00:00+00:00, 2025-11-30T10:30:00+00:00
0.327000, 10.68196185000, 2025-11-30T10:30:00+00:00, 2025-11-30T11:00:00+00:00
0.251000, 8.19930405000, 2025-11-30T11:00:00+00:00, 2025-11-30T11:30:00+00:00
0.431000, 14.07928305000, 2025-11-30T11:30:00+00:00, 2025-11-30T12:00:00+00:00
0.499000, 16.30060845000, 2025-11-30T12:00:00+00:00, 2025-11-30T12:30:00+00:00
0.370000, 12.08662350000, 2025-11-30T12:30:00+00:00, 2025-11-30T13:00:00+00:00
0.368000, 12.02129040000, 2025-11-30T13:00:00+00:00, 2025-11-30T13:30:00+00:00
0.479000, 15.64727745000, 2025-11-30T13:30:00+00:00, 2025-11-30T14:00:00+00:00
0.383000, 12.51128865000, 2025-11-30T14:00:00+00:00, 2025-11-30T14:30:00+00:00
0.356000, 11.62929180000, 2025-11-30T14:30:00+00:00, 2025-11-30T15:00:00+00:00
0.418000, 13.65461790000, 2025-11-30T15:00:00+00:00, 2025-11-30T15:30:00+00:00
0.396000, 12.93595380000, 2025-11-30T15:30:00+00:00, 2025-11-30T16:00:00+00:00
0.276000, 9.01596780000, 2025-11-30T16:00:00+00:00, 2025-11-30T16:30:00+00:00
0.217000, 7.08864135000, 2025-11-30T16:30:00+00:00, 2025-11-30T17:00:00+00:00
0.398000, 13.00128690000, 2025-11-30T17:00:00+00:00, 2025-11-30T17:30:00+00:00
0.307000, 10.02863085000, 2025-11-30T17:30:00+00:00, 2025-11-30T18:00:00+00:00
0.327000, 10.68196185000, 2025-11-30T18:00:00+00:00, 2025-11-30T18:30:00+00:00
0.387000, 12.64195485000, 2025-11-30T18:30:00+00:00, 2025-11-30T19:00:00+00:00
0.332000, 10.84529460000, 2025-11-30T19:00:00+00:00, 2025-11-30T19:30:00+00:00
0.280000, 9.14663400000, 2025-11-30T19:30:00+00:00, 2025-11-30T20:00:00+00:00
0.873000, 28.51789815000, 2025-11-30T20:00:00+00:00, 2025-11-30T20:30:00+00:00
0.315000, 10.28996325000, 2025-11-30T20:30:00+00:00, 2025-11-30T21:00:00+00:00
0.440000, 14.37328200000, 2025-11-30T21:00:00+00:00, 2025-11-30T21:30:00+00:00
0.341000, 11.13929355000, 2025-11-30T21:30:00+00:00, 2025-11-30T22:00:00+00:00
0.289000, 9.44063295000, 2025-11-30T22:00:00+00:00, 2025-11-30T22:30:00+00:00
0.642000, 20.97192510000, 2025-11-30T22:30:00+00:00, 2025-11-30T23:00:00+00:00
0.718000, 23.45458290000, 2025-11-30T23:00:00+00:00, 2025-11-30T23:30:00+00:00
0.759000, 24.79391145000, 2025-11-30T23:30:00+00:00, 2025-12-01T00:00:00+00:00
0.273000, 8.91796815000, 2025-12-01T00:00:00+00:00, 2025-12-01T00:30:00+00:00
0.715000, 9.86838352500, 2025-12-01T00:30:00+00:00, 2025-12-01T01:00:00+00:00
0.219000, 3.02262376500, 2025-12-01T01:00:00+00:00, 2025-12-01T01:30:00+00:00
0.364000, 5.02390434000, 2025-12-01T01:30:00+00:00, 2025-12-01T02:00:00+00:00
5.868000, 80.98975458000, 2025-12-01T02:00:00+00:00, 2025-12-01T02:30:00+00:00
6.106000, 84.27461511000, 2025-12-01T02:30:00+00:00, 2025-12-01T03:00:00+00:00
5.658000, 78.09134823000, 2025-12-01T03:00:00+00:00, 2025-12-01T03:30:00+00:00
5.358000, 73.95076773000, 2025-12-01T03:30:00+00:00, 2025-12-01T04:00:00+00:00
4.337000, 59.85899209500, 2025-12-01T04:00:00+00:00, 2025-12-01T04:30:00+00:00
3.504000, 48.36198024000, 2025-12-01T04:30:00+00:00, 2025-12-01T05:00:00+00:00
3.090000, 42.64797915000, 2025-12-01T05:00:00+00:00, 2025-12-01T05:30:00+00:00
2.596000, 35.82982326000, 2025-12-01T05:30:00+00:00, 2025-12-01T06:00:00+00:00
1.063000, 14.67145690500, 2025-12-01T06:00:00+00:00, 2025-12-01T06:30:00+00:00
0.536000, 7.39783716000, 2025-12-01T06:30:00+00:00, 2025-12-01T07:00:00+00:00
0.251000, 3.46428568500, 2025-12-01T07:00:00+00:00, 2025-12-01T07:30:00+00:00
0.228000, 7.44797340000, 2025-12-01T07:30:00+00:00, 2025-12-01T08:00:00+00:00
0.260000, 8.49330300000, 2025-12-01T08:00:00+00:00, 2025-12-01T08:30:00+00:00
0.286000, 9.34263330000, 2025-12-01T08:30:00+00:00, 2025-12-01T09:00:00+00:00
0.329000, 10.74729495000, 2025-12-01T09:00:00+00:00, 2025-12-01T09:30:00+00:00
0.253000, 8.26463715000, 2025-12-01T09:30:00+00:00, 2025-12-01T10:00:00+00:00
0.244000, 7.97063820000, 2025-12-01T10:00:00+00:00, 2025-12-01T10:30:00+00:00
0.254000, 8.29730370000, 2025-12-01T10:30:00+00:00, 2025-12-01T11:00:00+00:00
0.157000, 5.12864835000, 2025-12-01T11:00:00+00:00, 2025-12-01T11:30:00+00:00
0.131000, 4.27931805000, 2025-12-01T11:30:00+00:00, 2025-12-01T12:00:00+00:00
0.118000, 3.85465290000, 2025-12-01T12:00:00+00:00, 2025-12-01T12:30:00+00:00
0.376000, 12.28262280000, 2025-12-01T12:30:00+00:00, 2025-12-01T13:00:00+00:00
0.130000, 4.24665150000, 2025-12-01T13:00:00+00:00, 2025-12-01T13:30:00+00:00
0.125000, 4.08331875000, 2025-12-01T13:30:00+00:00, 2025-12-01T14:00:00+00:00
0.234000, 7.64397270000, 2025-12-01T14:00:00+00:00, 2025-12-01T14:30:00+00:00
0.254000, 8.29730370000, 2025-12-01T14:30:00+00:00, 2025-12-01T15:00:00+00:00
0.309000, 10.09396395000, 2025-12-01T15:00:00+00:00, 2025-12-01T15:30:00+00:00
0.290000, 9.47329950000, 2025-12-01T15:30:00+00:00, 2025-12-01T16:00:00+00:00
0.715000, 23.35658325000, 2025-12-01T16:00:00+00:00, 2025-12-01T16:30:00+00:00
2.410000, 78.72638550000, 2025-12-01T16:30:00+00:00, 2025-12-01T17:00:00+00:00
1.583000, 51.71114865000, 2025-12-01T17:00:00+00:00, 2025-12-01T17:30:00+00:00
0.323000, 10.55129565000, 2025-12-01T17:30:00+00:00, 2025-12-01T18:00:00+00:00
0.341000, 11.13929355000, 2025-12-01T18:00:00+00:00, 2025-12-01T18:30:00+00:00
0.311000, 10.15929705000, 2025-12-01T18:30:00+00:00, 2025-12-01T19:00:00+00:00
1.026000, 33.51588030000, 2025-12-01T19:00:00+00:00, 2025-12-01T19:30:00+00:00
0.334000, 10.91062770000, 2025-12-01T19:30:00+00:00, 2025-12-01T20:00:00+00:00
0.345000, 11.26995975000, 2025-12-01T20:00:00+00:00, 2025-12-01T20:30:00+00:00
0.310000, 10.12663050000, 2025-12-01T20:30:00+00:00, 2025-12-01T21:00:00+00:00
0.314000, 10.25729670000, 2025-12-01T21:00:00+00:00, 2025-12-01T21:30:00+00:00
0.303000, 9.89796465000, 2025-12-01T21:30:00+00:00, 2025-12-01T22:00:00+00:00
0.402000, 13.13195310000, 2025-12-01T22:00:00+00:00, 2025-12-01T22:30:00+00:00
0.249000, 8.13397095000, 2025-12-01T22:30:00+00:00, 2025-12-01T23:00:00+00:00
0.166000, 5.42264730000, 2025-12-01T23:00:00+00:00, 2025-12-01T23:30:00+00:00
0.170000, 5.55331350000, 2025-12-01T23:30:00+00:00, 2025-12-02T00:00:00+00:00
0.162000, 5.29198110000, 2025-12-02T00:00:00+00:00, 2025-12-02T00:30:00+00:00
0.142000, 1.95987477000, 2025-12-02T00:30:00+00:00, 2025-12-02T01:00:00+00:00
0.142000, 1.95987477000, 2025-12-02T01:00:00+00:00, 2025-12-02T01:30:00+00:00
0.168000, 2.31872508000, 2025-12-02T01:30:00+00:00, 2025-12-02T02:00:00+00:00
5.833000, 80.50668685500, 2025-12-02T02:00:00+00:00, 2025-12-02T02:30:00+00:00
5.955000, 82.19052292500, 2025-12-02T02:30:00+00:00, 2025-12-02T03:00:00+00:00
5.542000, 76.49032377000, 2025-12-02T03:00:00+00:00, 2025-12-02T03:30:00+00:00
4.713000, 65.04851965500, 2025-12-02T03:30:00+00:00, 2025-12-02T04:00:00+00:00
4.373000, 60.35586175500, 2025-12-02T04:00:00+00:00, 2025-12-02T04:30:00+00:00
3.343000, 46.13986870500, 2025-12-02T04:30:00+00:00, 2025-12-02T05:00:00+00:00
3.378000, 46.62293643000, 2025-12-02T05:00:00+00:00, 2025-12-02T05:30:00+00:00
2.146000, 29.61895251000, 2025-12-02T05:30:00+00:00, 2025-12-02T06:00:00+00:00
0.785000, 10.83451897500, 2025-12-02T06:00:00+00:00, 2025-12-02T06:30:00+00:00
0.275000, 3.79553212500, 2025-12-02T06:30:00+00:00, 2025-12-02T07:00:00+00:00
0.564000, 7.78429134000, 2025-12-02T07:00:00+00:00, 2025-12-02T07:30:00+00:00
0.396000, 12.93595380000, 2025-12-02T07:30:00+00:00, 2025-12-02T08:00:00+00:00
0.150000, 4.89998250000, 2025-12-02T08:00:00+00:00, 2025-12-02T08:30:00+00:00
0.161000, 5.25931455000, 2025-12-02T08:30:00+00:00, 2025-12-02T09:00:00+00:00
0.156000, 5.09598180000, 2025-12-02T09:00:00+00:00, 2025-12-02T09:30:00+00:00
0.152000, 4.96531560000, 2025-12-02T09:30:00+00:00, 2025-12-02T10:00:00+00:00
0.159000, 5.19398145000, 2025-12-02T10:00:00+00:00, 2025-12-02T10:30:00+00:00
0.153000, 4.99798215000, 2025-12-02T10:30:00+00:00, 2025-12-02T11:00:00+00:00
0.601000, 19.63259655000, 2025-12-02T11:00:00+00:00, 2025-12-02T11:30:00+00:00
0.687000, 22.44191985000, 2025-12-02T11:30:00+00:00, 2025-12-02T12:00:00+00:00
0.345000, 11.26995975000, 2025-12-02T12:00:00+00:00, 2025-12-02T12:30:00+00:00
0.746000, 24.36924630000, 2025-12-02T12:30:00+00:00, 2025-12-02T13:00:00+00:00
0.386000, 12.60928830000, 2025-12-02T13:00:00+00:00, 2025-12-02T13:30:00+00:00
0.286000, 9.34263330000, 2025-12-02T13:30:00+00:00, 2025-12-02T14:00:00+00:00
0.268000, 8.75463540000, 2025-12-02T14:00:00+00:00, 2025-12-02T14:30:00+00:00
0.369000, 12.05395695000, 2025-12-02T14:30:00+00:00, 2025-12-02T15:00:00+00:00
0.280000, 9.14663400000, 2025-12-02T15:00:00+00:00, 2025-12-02T15:30:00+00:00
0.259000, 8.46063645000, 2025-12-02T15:30:00+00:00, 2025-12-02T16:00:00+00:00
0.259000, 8.46063645000, 2025-12-02T16:00:00+00:00, 2025-12-02T16:30:00+00:00
0.392000, 12.80528760000, 2025-12-02T16:30:00+00:00, 2025-12-02T17:00:00+00:00
0.285000, 9.30996675000, 2025-12-02T17:00:00+00:00, 2025-12-02T17:30:00+00:00
0.259000, 8.46063645000, 2025-12-02T17:30:00+00:00, 2025-12-02T18:00:00+00:00
0.268000, 8.75463540000, 2025-12-02T18:00:00+00:00, 2025-12-02T18:30:00+00:00
0.384000, 12.54395520000, 2025-12-02T18:30:00+00:00, 2025-12-02T19:00:00+00:00
0.278000, 9.08130090000, 2025-12-02T19:00:00+00:00, 2025-12-02T19:30:00+00:00
0.316000, 10.32262980000, 2025-12-02T19:30:00+00:00, 2025-12-02T20:00:00+00:00
0.244000, 7.97063820000, 2025-12-02T20:00:00+00:00, 2025-12-02T20:30:00+00:00
0.255000, 8.32997025000, 2025-12-02T20:30:00+00:00, 2025-12-02T21:00:00+00:00
0.288000, 9.40796640000, 2025-12-02T21:00:00+00:00, 2025-12-02T21:30:00+00:00
0.252000, 8.23197060000, 2025-12-02T21:30:00+00:00, 2025-12-02T22:00:00+00:00
0.547000, 17.86860285000, 2025-12-02T22:00:00+00:00, 2025-12-02T22:30:00+00:00
2.451000, 80.06571405000, 2025-12-02T22:30:00+00:00, 2025-12-02T23:00:00+00:00
1.901000, 62.09911155000, 2025-12-02T23:00:00+00:00, 2025-12-02T23:30:00+00:00
